PID,MfgrName,ProductName,CatName,RetailPrice,MaxDiscount
23226,Klipickan WorldWide Company,Raprobantor,Printer,471.91,0.8
23226,Klipickan WorldWide Company,Raprobantor,Vacuum Cleaner,471.91,0.8
23227,Kliwerimazz Holdings Group,Tiptinanistor,Fax,76.73,0.37
23227,Kliwerimazz Holdings Group,Tiptinanistor,Printer,76.73,0.37
23227,Kliwerimazz Holdings Group,Tiptinanistor,Speaker,76.73,0.37
23228,Cipsapantor Direct ,Windudistor,Bluray,301.65,0.11
23229,Upquestistor Holdings ,Hapdimefover,Fax,319.45,0.52
23229,Upquestistor Holdings ,Hapdimefover,Vacuum Cleaner,319.45,0.52
23230,Upbanollar  ,Tupwerpover,Bluray,269.4,0.71
23230,Upbanollar  ,Tupwerpover,Phone,269.4,0.71
23230,Upbanollar  ,Tupwerpover,Speaker,269.4,0.71
23231,Rapdimplower  ,Tupsapimentor,Camera,19.84,0.5
23232,Reweror Holdings Company,Tiperegazz,Projector,36.21,0.41
23232,Reweror Holdings Company,Tiperegazz,Scanner,36.21,0.41
23233,Adtanazz  Group,Endglibex,Air Conditioner,482.91,0.45
23233,Adtanazz  Group,Endglibex,Projector,482.91,0.45
23234,Lomjubplower  ,Emwerentor,DVD,341.87,0.76
23234,Lomjubplower  ,Emwerentor,Microwave,341.87,0.76
23234,Lomjubplower  ,Emwerentor,Recording Equipment,341.87,0.76
23235,Lomkilex Holdings Inc,Lomhupentor,Dryer,307.55,0.79
23236,Grovenimax Direct ,Trusipegex,Camera,204.02,0.42
23236,Grovenimax Direct ,Trusipegex,Printer,204.02,0.42
23236,Grovenimax Direct ,Trusipegex,Vacuum Cleaner,204.02,0.42
23237,Adtumegax  ,Raptanefower,Phone,452.8,0.77
23238,Adkililar Holdings Company,Qwivenazz,Camera,397.71,0.51
23238,Adkililar Holdings Company,Qwivenazz,Video Camera,397.71,0.51
23239,Ciptumicover Holdings ,Klisapedgin,Fax,312.95,0.44
23239,Ciptumicover Holdings ,Klisapedgin,Recording Equipment,312.95,0.44
23240,Qwidimower International ,Fromunonax,Projector,244.42,0.76
23241,Frodimamax WorldWide ,Tupsipentor,Microwave,34.18,0.64
23241,Frodimamax WorldWide ,Tupsipentor,Video Game,34.18,0.64
23242,Qwidimommazz Holdings Corp.,Endfropedgover,Refridgerator,354.12,0.47
23242,Qwidimommazz Holdings Corp.,Endfropedgover,Scanner,354.12,0.47
23242,Qwidimommazz Holdings Corp.,Endfropedgover,Tool,354.12,0.47
23243,Haptanegax Holdings ,Barpickimicator,Camera Lens,278.46,0.72
23243,Haptanegax Holdings ,Barpickimicator,CD,278.46,0.72
23243,Haptanegax Holdings ,Barpickimicator,Video Camera,278.46,0.72
23244,Upwerefower International ,Empickican,Bluray,29.31,0.44
23244,Upwerefower International ,Empickican,Car Audio,29.31,0.44
23245,Varwerin International Corp.,Haprobantor,Camera,14.56,0.24
23246,Grovenover  ,Grokilan,Air Purifier,224.98,0.62
23246,Grovenover  ,Grokilan,Phone,224.98,0.62
23247,Uprobar  ,Uprobar,GPS,232.54,0.88
23248,Surdimazz Holdings ,Rejubin,Bluray,394.8,0.45
23248,Surdimazz Holdings ,Rejubin,Camera Lens,394.8,0.45
23248,Surdimazz Holdings ,Rejubin,Fax,394.8,0.45
23249,Surcadinin International ,Suptuminan,Camera,218.63,0.4
23249,Surcadinin International ,Suptuminan,Speaker,218.63,0.4
23250,Trujubax  Corp.,Hapwerpaquex,Fax,189.86,0.8
23251,Rapkilantor International Group,Parpickackor,Battery,390.23,0.15
23251,Rapkilantor International Group,Parpickackor,Video Camera,390.23,0.15
23251,Rapkilantor International Group,Parpickackor,Washer,390.23,0.15
23252,Raperin Holdings Company,Parjubower,Camera,104.73,0.53
23253,Upbanollar  ,Monbanonar,Battery,378.81,0.71
23253,Upbanollar  ,Monbanonar,Vacuum Cleaner,378.81,0.71
23254,Emtanegar International ,Hapwericax,Bluray,206.5,0.39
23254,Emtanegar International ,Hapwericax,Car Audio,206.5,0.39
23254,Emtanegar International ,Hapwericax,Fax,206.5,0.39
23255,Trupebeficator Direct Company,Adpickamax,Satellite Radio,269.45,0.33
23255,Trupebeficator Direct Company,Adpickamax,Speaker,269.45,0.33
23256,Barsipicator WorldWide ,Rapsipexazz,Computer,449.76,0.86
23257,Vartinax International Corp.,Resipicator,Dryer,439.54,0.18
23257,Vartinax International Corp.,Resipicator,Refridgerator,439.54,0.18
23258,Endpebedentor Holdings ,Adhupinentor,Bluray,224.14,0.08
23259,Tipsapazz  ,Hapnipar,Satellite Radio,59.44,0.62
23259,Tipsapazz  ,Hapnipar,Washer,59.44,0.62
23260,Lomwerpan Holdings ,Froerantor,Car Audio,38.95,0.26
23260,Lomwerpan Holdings ,Froerantor,Video Game,38.95,0.26
23261,Lomtumower Holdings Corp.,Grozapistor,Dryer,243.89,0.77
23261,Lomtumower Holdings Corp.,Grozapistor,Tool,243.89,0.77
23262,Surfropover  ,Zeeweristor,GPS,97.88,0.65
23262,Surfropover  ,Zeeweristor,TV,97.88,0.65
23263,Zeebanefistor  Inc,Unzapexantor,CD,256.4,0.9
23263,Zeebanefistor  Inc,Unzapexantor,Recording Equipment,256.4,0.9
23263,Zeebanefistor  Inc,Unzapexantor,Washer,256.4,0.9
23264,Endmunicator  ,Growerewower,Speaker,90.29,0.02
23265,Ciptumedgicator  Inc,Varglibamower,Fax,179.06,0.31
23266,Uprobax International Group,Thrutanentor,Microwave,138.88,0.09
23266,Uprobax International Group,Thrutanentor,Tool,138.88,0.09
23267,Adpickover International ,Tipglibopor,Battery,30.67,0.62
23267,Adpickover International ,Tipglibopor,Camera,30.67,0.62
23267,Adpickover International ,Tipglibopor,Dryer,30.67,0.62
23268,Emmunex  Inc,Monbanupax,Battery,302.2,0.83
23268,Emmunex  Inc,Monbanupax,Fax,302.2,0.83
23268,Emmunex  Inc,Monbanupax,Refridgerator,302.2,0.83
23269,Emwerpicator  Inc,Grobanazz,Tool,290.93,0.49
23270,Adsapedex WorldWide Company,Klifropicar,Recording Equipment,337.98,0.36
23271,Cipwerpower WorldWide Company,Zeecadan,Air Conditioner,251.77,0.05
23272,Monjubin  ,Empickedentor,Battery,342.29,0.33
23273,Monhupepower Direct Company,Thrucadin,Battery,256.42,0.13
23273,Monhupepower Direct Company,Thrucadin,Scanner,256.42,0.13
23274,Grojubinentor Direct Group,Parhupadistor,MP3 Player,480.8,0.37
23275,Cipnipax  ,Cipcadaquar,Scanner,354.33,0.37
23276,Sursipedower  Inc,Superewor,Refridgerator,357.01,0.34
23276,Sursipedower  Inc,Superewor,Video Game,357.01,0.34
23277,Qwizapaquan  Inc,Doppebaquor,CD,91.21,0.37
23277,Qwizapaquan  Inc,Doppebaquor,DVD,91.21,0.37
23278,Truglibazz Direct ,Kliwerpar,Computer,178.21,0.56
23278,Truglibazz Direct ,Kliwerpar,Video Game,178.21,0.56
23279,Adveninentor  Inc,Varwerpanor,Air Purifier,411.73,0.35
23279,Adveninentor  Inc,Varwerpanor,Speaker,411.73,0.35
23280,Remunopin  ,Frodudopantor,Computer,45.63,0.47
23280,Remunopin  ,Frodudopantor,Recording Equipment,45.63,0.47
23281,Cipcadollan International ,Winpebax,Fax,240.37,0.56
23282,Thrujubepazz International Company,Supcadanan,Recording Equipment,181.93,0.02
23282,Thrujubepazz International Company,Supcadanan,Video Camera,181.93,0.02
23283,Upkilex Holdings ,Upvenilantor,Dryer,84.02,0.23
23283,Upkilex Holdings ,Upvenilantor,Washer,84.02,0.23
23284,Supsipplower  ,Thruerilistor,Video Game,130.59,0.77
23285,Adquestin International ,Groglibollover,Fax,379.17,0.17
23286,Klifropover International ,Endquestupar,Air Conditioner,415.11,0.06
23286,Klifropover International ,Endquestupar,Camera Lens,415.11,0.06
23286,Klifropover International ,Endquestupar,MP3 Player,415.11,0.06
23287,Surjubar  Company,Thrucadistor,GPS,157.39,0.04
23288,Bartumanar Direct ,Supweran,Computer,277.41,0
23288,Bartumanar Direct ,Supweran,Tool,277.41,0
23288,Bartumanar Direct ,Supweran,Vacuum Cleaner,277.41,0
23289,Dopnipan WorldWide Company,Barmunor,Computer,73.41,0.17
23289,Dopnipan WorldWide Company,Barmunor,Video Camera,73.41,0.17
23290,Zeezapefin  ,Qwipickan,Bluray,357.79,0.83
23290,Zeezapefin  ,Qwipickan,Satellite Radio,357.79,0.83
23291,Parsapomman  ,Surwerpin,Computer,264.48,0.87
23292,Rapfropistor Direct ,Winjubefax,Battery,229.67,0.45
23292,Rapfropistor Direct ,Winjubefax,Bluray,229.67,0.45
23292,Rapfropistor Direct ,Winjubefax,Recording Equipment,229.67,0.45
23293,Emnipentor Holdings ,Grotinar,GPS,339.27,0.79
23294,Tuperepan WorldWide ,Vardudover,Camera Lens,275,0.76
23294,Tuperepan WorldWide ,Vardudover,Projector,275,0.76
23294,Tuperepan WorldWide ,Vardudover,TV,275,0.76
23295,Gromunazz International ,Rapfropax,Camera,1.53,0.67
23295,Gromunazz International ,Rapfropax,Projector,1.53,0.67
23295,Gromunazz International ,Rapfropax,Video Game,1.53,0.67
23296,Thrutinanicator Holdings ,Suphupentor,Tool,436.3,0.39
23297,Zeeerommower  Company,Unvenazz,Projector,98.72,0.26
23297,Zeeerommower  Company,Unvenazz,Tool,98.72,0.26
23298,Unpickex Direct ,Endrobor,Car Audio,189.17,0.26
23298,Unpickex Direct ,Endrobor,Dryer,189.17,0.26
23299,Upquestin Holdings Inc,Frorobentor,CD,350.25,0.83
23299,Upquestin Holdings Inc,Frorobentor,Projector,350.25,0.83
23300,Monpickedgazz International ,Hapglibazz,DVD,375.69,0.69
23300,Monpickedgazz International ,Hapglibazz,Recording Equipment,375.69,0.69
23301,Thrutanazz  Company,Varerimower,Computer,195.3,0.6
23301,Thrutanazz  Company,Varerimower,Projector,195.3,0.6
23301,Thrutanazz  Company,Varerimower,Scanner,195.3,0.6
23302,Rebanackower Direct ,Thruhupegax,Speaker,430.34,0.31
23303,Surwerpower WorldWide Group,Zeejubicator,CD,104.88,0.77
23303,Surwerpower WorldWide Group,Zeejubicator,Fax,104.88,0.77
23303,Surwerpower WorldWide Group,Zeejubicator,Satellite Radio,104.88,0.77
23304,Qwivenover Holdings Corp.,Rerobar,CD,380.65,0.01
23304,Qwivenover Holdings Corp.,Rerobar,Dryer,380.65,0.01
23305,Cipnipefistor International ,Trunipedgazz,Air Conditioner,438.09,0
23305,Cipnipefistor International ,Trunipedgazz,Satellite Radio,438.09,0
23305,Cipnipefistor International ,Trunipedgazz,Washer,438.09,0
23306,Surkilimentor  Company,Tuperin,Air Conditioner,48.94,0.78
23306,Surkilimentor  Company,Tuperin,CD,48.94,0.78
23307,Lomsapimor WorldWide ,Cipnipaman,Battery,348.31,0.67
23307,Lomsapimor WorldWide ,Cipnipaman,Scanner,348.31,0.67
23308,Lomrobopower WorldWide ,Emtumegicator,Battery,398.02,0.73
23308,Lomrobopower WorldWide ,Emtumegicator,Speaker,398.02,0.73
23309,Qwicadplentor Holdings ,Qwirobentor,Bluray,352.18,0.57
23309,Qwicadplentor Holdings ,Qwirobentor,Phone,352.18,0.57
23309,Qwicadplentor Holdings ,Qwirobentor,Recording Equipment,352.18,0.57
23310,Endbanilentor Direct ,Cipnipedgax,Air Purifier,412.44,0.19
23310,Endbanilentor Direct ,Cipnipedgax,Video Game,412.44,0.19
23311,Tiphupantor WorldWide Inc,Injubazz,Dryer,359.55,0.01
23312,Tupkilexower Direct ,Tuphuponistor,Battery,262.33,0.5
23312,Tupkilexower Direct ,Tuphuponistor,TV,262.33,0.5
23312,Tupkilexower Direct ,Tuphuponistor,Washer,262.33,0.5
23313,Qwidudax  Company,Cipfropexax,Air Conditioner,312.41,0.21
23313,Qwidudax  Company,Cipfropexax,MP3 Player,312.41,0.21
23313,Qwidudax  Company,Cipfropexax,Video Game,312.41,0.21
23314,Rapglibonazz  ,Embanor,CD,14.81,0.77
23314,Rapglibonazz  ,Embanor,Recording Equipment,14.81,0.77
23314,Rapglibonazz  ,Embanor,Refridgerator,14.81,0.77
23315,Tupfropantor  ,Zeerobicator,Camera,298.58,0.28
23315,Tupfropantor  ,Zeerobicator,Microwave,298.58,0.28
23316,Remunar International ,Suppebor,Air Conditioner,62.96,0.75
23316,Remunar International ,Suppebor,Dryer,62.96,0.75
23317,Partanommentor  ,Lommunar,Air Conditioner,14.86,0.77
23317,Partanommentor  ,Lommunar,Camera,14.86,0.77
23317,Partanommentor  ,Lommunar,Refridgerator,14.86,0.77
23318,Endglibupentor Holdings Group,Inweranex,Bluray,126.8,0.41
23318,Endglibupentor Holdings Group,Inweranex,Car Audio,126.8,0.41
23318,Endglibupentor Holdings Group,Inweranex,Tool,126.8,0.41
23319,Qwikilexin WorldWide ,Frosapaquicator,Air Conditioner,211.12,0.05
23319,Qwikilexin WorldWide ,Frosapaquicator,Dryer,211.12,0.05
23319,Qwikilexin WorldWide ,Frosapaquicator,DVD,211.12,0.05
23320,Truhupar Direct ,Inbanimax,GPS,263.94,0.38
23321,Monpickedgazz International ,Monsapackistor,Bluray,481.48,0.69
23321,Monpickedgazz International ,Monsapackistor,Refridgerator,481.48,0.69
23322,Zeesipommor Direct ,Grojubican,Dryer,253.26,0.26
23323,Winrobupex WorldWide ,Thrusapepantor,Air Conditioner,229.79,0.68
23323,Winrobupex WorldWide ,Thrusapepantor,Computer,229.79,0.68
23324,Klitinilantor WorldWide Inc,Tiptanamicator,Camera,433.14,0.49
23324,Klitinilantor WorldWide Inc,Tiptanamicator,Fax,433.14,0.49
23324,Klitinilantor WorldWide Inc,Tiptanamicator,Speaker,433.14,0.49
23325,Gromunazz International ,Endhupewazz,Air Conditioner,74.5,0.67
23325,Gromunazz International ,Endhupewazz,Camera Lens,74.5,0.67
23325,Gromunazz International ,Endhupewazz,Dryer,74.5,0.67
23326,Klijubar Holdings ,Emkilazz,Camera Lens,23.1,0.57
23326,Klijubar Holdings ,Emkilazz,Recording Equipment,23.1,0.57
23327,Raperewex Holdings ,Emwerpentor,Computer,4.02,0.06
23327,Raperewex Holdings ,Emwerpentor,Projector,4.02,0.06
23327,Raperewex Holdings ,Emwerpentor,Scanner,4.02,0.06
23328,Zeedimantor International ,Inzapupor,CD,481.41,0.85
23328,Zeedimantor International ,Inzapupor,Satellite Radio,481.41,0.85
23329,Trubanantor WorldWide ,Emtinover,Fax,480.27,0.85
23330,Bartumanar Direct ,Parpickollentor,Battery,418.03,0
23330,Bartumanar Direct ,Parpickollentor,Computer,418.03,0
23330,Bartumanar Direct ,Parpickollentor,Video Game,418.03,0
23331,Ciptumedgicator  Inc,Adwerpefistor,Video Game,259.29,0.31
23332,Zeetinexower International ,Zeecadax,CD,402.05,0.2
23332,Zeetinexower International ,Zeecadax,DVD,402.05,0.2
23332,Zeetinexower International ,Zeecadax,Scanner,402.05,0.2
23333,Surzapax  ,Monpebinicator,Battery,327.96,0.86
23334,Ciperepazz Direct Inc,Tipdiman,GPS,37.04,0.33
23334,Ciperepazz Direct Inc,Tipdiman,MP3 Player,37.04,0.33
23334,Ciperepazz Direct Inc,Tipdiman,Washer,37.04,0.33
23335,Endmunistor WorldWide ,Emdudex,MP3 Player,350.32,0.27
23335,Endmunistor WorldWide ,Emdudex,Speaker,350.32,0.27
23336,Recadedin Direct ,Thruquestor,Camera Lens,310.03,0.66
23336,Recadedin Direct ,Thruquestor,Tool,310.03,0.66
23337,Tipweranor  ,Lomfropar,Phone,78.05,0.73
23338,Surquestackex  ,Klirobomman,Air Purifier,203.37,0.36
23339,Hapweristor Holdings ,Qwitanex,TV,192.5,0.69
23340,Raprobower International ,Tippebopower,CD,331.23,0.29
23340,Raprobower International ,Tippebopower,GPS,331.23,0.29
23341,Endzapplin International Inc,Suptinopicator,Air Conditioner,67.8,0.45
23341,Endzapplin International Inc,Suptinopicator,MP3 Player,67.8,0.45
23341,Endzapplin International Inc,Suptinopicator,Vacuum Cleaner,67.8,0.45
23342,Endbanepistor  ,Rapmunanantor,Dryer,259.38,0.41
23342,Endbanepistor  ,Rapmunanantor,Recording Equipment,259.38,0.41
23342,Endbanepistor  ,Rapmunanantor,Washer,259.38,0.41
23343,Rapzapadistor Direct Group,Qwirobantor,Camera,425.24,0.36
23344,Haprobex  Group,Upnipewex,Speaker,160.97,0.79
23345,Upcadupower Direct ,Addudor,Scanner,498.24,0.7
23346,Rebanackower Direct ,Endtanepin,Battery,3.15,0.31
23346,Rebanackower Direct ,Endtanepin,CD,3.15,0.31
23347,Supwerpommover International Corp.,Winquestantor,Battery,417.26,0.09
23347,Supwerpommover International Corp.,Winquestantor,Camera,417.26,0.09
23347,Supwerpommover International Corp.,Winquestantor,MP3 Player,417.26,0.09
23348,Hapvenantor International Company,Surglibover,Air Purifier,325.46,0.34
23348,Hapvenantor International Company,Surglibover,CD,325.46,0.34
23349,Rerobower WorldWide Inc,Uptumanover,Battery,476.42,0.81
23349,Rerobower WorldWide Inc,Uptumanover,MP3 Player,476.42,0.81
23350,Grorobiman  ,Endsipar,Fax,438.57,0.51
23351,Endwerpentor International ,Supwerilazz,Scanner,422.44,0.79
23352,Klibanicex International Inc,Endsapantor,Speaker,471.92,0.64
23353,Varpebewicator Direct ,Tuptinower,Air Purifier,478.05,0.54
23353,Varpebewicator Direct ,Tuptinower,Video Game,478.05,0.54
23353,Varpebewicator Direct ,Tuptinower,Washer,478.05,0.54
23354,Upsapexan  Group,Winwerpedgar,Video Camera,87.31,0.42
23355,Wintumower  ,Dopbanower,DVD,394.2,0.11
23356,Windudantor International Inc,Haptanegentor,Projector,442.04,0.67
23356,Windudantor International Inc,Haptanegentor,Tool,442.04,0.67
23357,Rapkilantor International Group,Suppebollar,Camera Lens,201.55,0.15
23357,Rapkilantor International Group,Suppebollar,Computer,201.55,0.15
23357,Rapkilantor International Group,Suppebollar,Satellite Radio,201.55,0.15
23358,Supcadantor  Group,Klidimackan,Printer,171.74,0.33
23359,Lomdudicator International ,Surzapexower,Battery,307.15,0.03
23359,Lomdudicator International ,Surzapexower,Car Audio,307.15,0.03
23359,Lomdudicator International ,Surzapexower,Video Game,307.15,0.03
23360,Vartaninazz Direct Corp.,Parnipinicator,Microwave,415.98,0.37
23360,Vartaninazz Direct Corp.,Parnipinicator,Washer,415.98,0.37
23361,Recadamentor WorldWide ,Upfropor,Air Purifier,45.93,0.36
23361,Recadamentor WorldWide ,Upfropor,DVD,45.93,0.36
23361,Recadamentor WorldWide ,Upfropor,Tool,45.93,0.36
23362,Tupericover Holdings ,Trumunax,Computer,366.9,0.82
23362,Tupericover Holdings ,Trumunax,Satellite Radio,366.9,0.82
23363,Grosapinower Direct Group,Tupmunplex,Microwave,417.75,0.13
23364,Barerepin  Company,Surwerponicator,CD,434.15,0.25
23364,Barerepin  Company,Surwerponicator,Fax,434.15,0.25
23364,Barerepin  Company,Surwerponicator,Video Game,434.15,0.25
23365,Endpebazz Direct Group,Qwidimower,Battery,154.15,0.02
23365,Endpebazz Direct Group,Qwidimower,Speaker,154.15,0.02
23366,Frofropopicator Direct ,Rapwerar,Tool,457.5,0.52
23366,Frofropopicator Direct ,Rapwerar,Video Game,457.5,0.52
23367,Grocadan WorldWide Company,Redudommazz,GPS,434.38,0.7
23367,Grocadan WorldWide Company,Redudommazz,Recording Equipment,434.38,0.7
23368,Monrobinistor  ,Qwiwerin,GPS,276.37,0.73
23369,Zeesipommor Direct ,Haptumedgin,Printer,164.49,0.26
23369,Zeesipommor Direct ,Haptumedgin,Recording Equipment,164.49,0.26
23369,Zeesipommor Direct ,Haptumedgin,Video Camera,164.49,0.26
23370,Adwerower International Inc,Zeevenewazz,CD,488.55,0
23370,Adwerower International Inc,Zeevenewazz,Washer,488.55,0
23371,Lomdimin International Company,Surquestazz,CD,484.91,0.55
23371,Lomdimin International Company,Surquestazz,Vacuum Cleaner,484.91,0.55
23372,Emjubex International Corp.,Klisipefazz,Air Conditioner,311.49,0.57
23372,Emjubex International Corp.,Klisipefazz,Printer,311.49,0.57
23372,Emjubex International Corp.,Klisipefazz,Washer,311.49,0.57
23373,Klirobentor  ,Cipzapin,Bluray,434.3,0.73
23373,Klirobentor  ,Cipzapin,Recording Equipment,434.3,0.73
23374,Varwerilicator  ,Inweredar,Battery,379.89,0.03
23375,Varcadewicator  ,Remunor,Video Game,197.14,0.56
23376,Trupebin Holdings Group,Upzapefax,Air Purifier,223.11,0.62
23376,Trupebin Holdings Group,Upzapefax,Battery,223.11,0.62
23376,Trupebin Holdings Group,Upzapefax,Tool,223.11,0.62
23377,Tuppickplax Holdings ,Emvenanantor,CD,328.03,0.87
23378,Tupwerower  Company,Tupwerefistor,Projector,69.82,0.41
23378,Tupwerower  Company,Tupwerefistor,Recording Equipment,69.82,0.41
23379,Unweropax Direct ,Parpickegor,Camera,434.9,0.39
23379,Unweropax Direct ,Parpickegor,CD,434.9,0.39
23380,Barcadicantor  Group,Varglibower,Air Purifier,72.35,0.04
23380,Barcadicantor  Group,Varglibower,Satellite Radio,72.35,0.04
23381,Tiptinar  Inc,Parwerpan,Phone,105.85,0.21
23381,Tiptinar  Inc,Parwerpan,Video Game,105.85,0.21
23382,Montinor International Group,Klirobepax,Refridgerator,178.56,0.22
23383,Raphupan  Corp.,Qwisipistor,Fax,5.99,0.8
23383,Raphupan  Corp.,Qwisipistor,Microwave,5.99,0.8
23383,Raphupan  Corp.,Qwisipistor,Vacuum Cleaner,5.99,0.8
23384,Emsipimax Holdings ,Remunefover,Speaker,42.71,0.43
23385,Monquestewazz  ,Emjubower,Computer,495.59,0.82
23385,Monquestewazz  ,Emjubower,Fax,495.59,0.82
23385,Monquestewazz  ,Emjubower,Vacuum Cleaner,495.59,0.82
23386,Uppickin  ,Zeefropan,Bluray,287.37,0.83
23386,Uppickin  ,Zeefropan,Camera,287.37,0.83
23386,Uppickin  ,Zeefropan,Projector,287.37,0.83
23387,Qwiglibplicator WorldWide Corp.,Rapwerpentor,Video Game,424,0.6
23388,Rappebor International Group,Inquestegex,Car Audio,241.65,0.87
23388,Rappebor International Group,Inquestegex,Computer,241.65,0.87
23388,Rappebor International Group,Inquestegex,Speaker,241.65,0.87
23389,Suprobepan  Inc,Endrobantor,Dryer,142.84,0.13
23389,Suprobepan  Inc,Endrobantor,Video Camera,142.84,0.13
23390,Hapdudower Holdings Company,Cipkilefentor,Printer,408.28,0.42
23390,Hapdudower Holdings Company,Cipkilefentor,Video Game,408.28,0.42
23391,Rapvenex Direct Corp.,Winwerpistor,Air Conditioner,109.49,0.13
23391,Rapvenex Direct Corp.,Winwerpistor,Speaker,109.49,0.13
23391,Rapvenex Direct Corp.,Winwerpistor,Vacuum Cleaner,109.49,0.13
23392,Barnipentor  ,Rappebicator,Projector,406.31,0.83
23392,Barnipentor  ,Rappebicator,Speaker,406.31,0.83
23392,Barnipentor  ,Rappebicator,Vacuum Cleaner,406.31,0.83
23393,Unwerpegicator WorldWide ,Upmunupazz,Camera,396.23,0.34
